Time,Result,Source_Label,Original_File,Delta_T,Rolling_Mean_3,Rolling_Std_3,Lag_Delta_1,Lag_Delta_2,Is_Defect,Lag_Defect_1
8975.981665762398,OK,0,protocol4,42.549846595689814,55.09452430718617,24.747929063721138,83.60271908932009,39.13100723654861,0,0.0
9061.087115847384,OK,1,protocol4,85.10545008498593,70.41933858999862,24.14738056450364,42.549846595689814,83.60271908932009,0,0.0
9126.163214387894,OK,0,protocol4,65.07609854051043,64.24379840706206,21.290006804100717,85.10545008498593,42.549846595689814,0,0.0
9189.538568657315,OK,1,protocol4,63.37535426942122,71.18563429830586,12.084870144947528,65.07609854051043,85.10545008498593,0,0.0
9290.859482734497,OK,0,protocol4,101.32091407718144,76.59078896237104,21.43379221963639,63.37535426942122,65.07609854051043,0,0.0
9322.12353819911,OK,1,protocol4,31.264055464613193,65.32010793707195,35.068895189130615,101.32091407718144,63.37535426942122,0,0.0
9418.477204690613,OK,1,protocol4,96.35366649150274,76.3128786777658,39.092400051822956,31.264055464613193,101.32091407718144,0,0.0
9449.260275697969,OK,0,protocol4,30.78307100735583,52.80026432115725,37.71911938223009,96.35366649150274,31.264055464613193,0,0.0
9550.847959344384,OK,1,protocol4,101.58768364641583,76.24147371509146,39.455018900622555,30.78307100735583,96.35366649150274,0,0.0
9573.882161894067,OK,0,protocol4,23.03420254968296,51.801652401151536,43.2896976307228,101.58768364641583,30.78307100735583,0,0.0
9676.332313203397,OK,1,protocol4,102.45015130932916,75.69067916847598,45.60388536129918,23.03420254968296,101.58768364641583,0,0.0
9723.720826155846,OK,0,protocol4,47.38851295244967,57.62428893715393,40.685397403189725,102.45015130932916,23.03420254968296,0,0.0
9816.259577743016,OK,1,protocol4,92.53875158716983,80.79247194964955,29.350082088949353,47.38851295244967,102.45015130932916,0,0.0
9863.42733231283,OK,0,protocol4,47.16775456981304,62.36500636981085,26.131463007215075,92.53875158716983,47.38851295244967,0,0.0
9958.508932767923,OK,1,protocol4,95.0816004550943,78.26270220402573,26.95901234044193,47.16775456981304,92.53875158716983,0,0.0
114.06923080674666,OK,1,protocol5,114.06923080674666,114.06923080674666,0.0,0.0,0.0,0,0.0
148.32131626704788,OK,0,protocol5,34.25208546030122,74.16065813352394,56.439244729423855,114.06923080674666,0.0,0,0.0
226.26798706746888,OK,1,protocol5,77.946670800421,75.42266235582296,39.9683892192968,34.25208546030122,114.06923080674666,0,0.0
326.7337428282009,OK,0,protocol5,100.46575576073201,70.88817067381808,33.666442516123944,77.946670800421,34.25208546030122,0,0.0
355.6793911246131,OK,1,protocol5,28.94564829641223,69.11935828585509,36.56805337448688,100.46575576073201,77.946670800421,0,0.0
457.01236881126215,OK,0,protocol5,101.33297768664903,76.91479391459775,41.54476160686463,28.94564829641223,100.46575576073201,0,0.0
485.87091279765207,OK,1,protocol5,28.85854398638992,53.04572332315039,41.81801163690258,101.33297768664903,28.94564829641223,0,0.0
544.35861656317,OK,0,protocol5,58.48770376551795,62.89307514618563,36.43749933508772,28.85854398638992,101.33297768664903,0,0.0
574.4499522790964,OK,1,protocol5,30.091335715926334,39.145861155944736,16.761864470047183,58.48770376551795,28.85854398638992,0,0.0
696.7211813960678,OK,1,protocol5,122.27122911697143,70.28342286613857,47.20844658196846,30.091335715926334,58.48770376551795,0,0.0
697.8313690389177,OK,0,protocol5,1.1101876428499509,51.15758415858257,63.26799831162065,122.27122911697143,30.091335715926334,0,0.0
805.8866511865476,OK,1,protocol5,108.0552821476299,77.14556630248376,66.23109083349154,1.1101876428499509,122.27122911697143,0,0.0
855.6846850940661,OK,0,protocol5,49.798033907518516,52.98783456599946,53.54385521084295,108.0552821476299,1.1101876428499509,0,0.0
901.0197899454286,OK,1,protocol5,45.335104851362416,67.72947363550361,34.99439323745418,49.798033907518516,108.0552821476299,0,0.0
1002.8677768539404,OK,0,protocol5,101.84798690851187,65.66037522246427,31.418734277421137,45.335104851362416,49.798033907518516,0,0.0
1006.4368518571788,OK,1,protocol5,3.5690750032383676,50.250722254370885,49.32350962939172,101.84798690851187,45.335104851362416,0,0.0
1125.434603729441,OK,1,protocol5,118.99775187226226,74.80493792800416,62.285148587403945,3.5690750032383676,101.84798690851187,0,0.0
1161.576282600614,OK,0,protocol5,36.14167887117287,52.902835248891165,59.51173945762406,118.99775187226226,3.5690750032383676,0,0.0
1237.338265800047,OK,1,protocol5,75.76198319943319,76.96713798095611,41.4411812913922,36.14167887117287,118.99775187226226,0,0.0
1360.9338949661037,D,0,protocol5,123.5956291660566,78.49976374555422,43.79120844740458,75.76198319943319,36.14167887117287,1,0.0
1367.431791073831,OK,1,protocol5,6.497896107727229,68.61850282440567,58.87479728840893,123.5956291660566,75.76198319943319,0,1.0
1490.9833775086297,D,1,protocol5,123.55158643479876,84.54837056952753,67.59369724852051,6.497896107727229,123.5956291660566,1,0.0
1502.0506221938126,OK,0,protocol5,11.067244685182914,47.03890907590297,66.30129775559027,123.55158643479876,6.497896107727229,0,1.0
1604.4275744103886,OK,1,protocol5,102.376952216576,78.99859444551923,59.77535021867075,11.067244685182914,123.55158643479876,0,0.0
1651.4075025597035,OK,0,protocol5,46.9799281493149,53.474708350357936,46.0000249974066,102.376952216576,11.067244685182914,0,0.0
1698.0047722171937,OK,1,protocol5,46.59726965749019,65.3180500077937,32.09452105220468,46.9799281493149,102.376952216576,0,0.0
1786.6087057317152,OK,0,protocol5,88.60393351452149,60.72704377377553,24.14285283668073,46.59726965749019,46.9799281493149,0,0.0
1800.8001039721164,OK,1,protocol5,14.191398240401213,49.79753380413763,37.30935029502373,88.60393351452149,46.59726965749019,0,0.0
1937.5077784417008,OK,1,protocol5,136.7076744695844,79.83433540816903,61.72713239311045,14.191398240401213,88.60393351452149,0,0.0
1955.600503804032,OK,0,protocol5,18.092725362331294,56.33059935743896,69.63591559687916,136.7076744695844,14.191398240401213,0,0.0
2052.1051837144046,OK,1,protocol5,96.50467991037249,83.76835991409605,60.324430566850154,18.092725362331294,136.7076744695844,0,0.0
2129.268121442316,OK,0,protocol5,77.16293772791141,63.9201143335384,40.84896489021399,96.50467991037249,18.092725362331294,0,0.0
2145.214991099214,OK,1,protocol5,15.946869656897888,63.20482909839393,42.05367755136004,77.16293772791141,96.50467991037249,0,0.0
2270.250264494931,OK,1,protocol5,125.03527339571701,72.7150269268421,54.68005020518548,15.946869656897888,77.16293772791141,0,0.0
2323.897437161034,OK,0,protocol5,53.64717266610296,64.87643857290595,55.404352420862836,125.03527339571701,15.946869656897888,0,0.0
2356.658635301714,OK,1,protocol5,32.761198140680335,70.48121473416677,48.38558639000929,53.64717266610296,125.03527339571701,0,0.0
2448.599005087515,OK,1,protocol5,91.94036978580061,59.44958019752797,30.013239395660168,32.761198140680335,53.64717266610296,0,0.0
2492.2925241096805,OK,0,protocol5,43.693519022165674,56.131695649548874,31.489280199952816,91.94036978580061,32.761198140680335,0,0.0
2584.267201827793,OK,1,protocol5,91.97467771811262,75.86952217535963,27.865241402943532,43.693519022165674,91.94036978580061,0,0.0
2626.0156699867075,OK,0,protocol5,41.74846815891442,59.1388882997309,28.45325299085136,91.97467771811262,43.693519022165674,0,0.0
2714.2782022477704,OK,1,protocol5,88.26253226106292,73.99522604602998,27.988123403441392,41.74846815891442,91.97467771811262,0,0.0
2790.743885118431,OK,0,protocol5,76.46568287066066,68.82556109687933,24.179911814631435,88.26253226106292,41.74846815891442,0,0.0
2828.1419890471216,OK,1,protocol5,37.39810392869049,67.37543968680468,26.62277048413623,76.46568287066066,88.26253226106292,0,0.0
2901.215950048806,OK,0,protocol5,73.07396100168444,62.312582600345195,21.643113914577494,37.39810392869049,76.46568287066066,0,0.0
2964.6534132500187,OK,1,protocol5,63.43746320121272,57.969842710529214,18.455699657444082,73.07396100168444,37.39810392869049,0,0.0
3062.0906834324564,OK,0,protocol5,97.43727018243771,77.98289812844496,17.523411953041787,63.43746320121272,73.07396100168444,0,0.0
3095.723249053266,OK,1,protocol5,33.6325656208096,64.83576633482001,31.925327246392573,97.43727018243771,63.43746320121272,0,0.0
3176.790113196868,OK,1,protocol5,81.06686414360183,70.71223331561639,33.13870645841603,33.6325656208096,97.43727018243771,0,0.0
3273.999462713995,D,0,protocol5,97.20934951712707,70.63625976051283,33.04693621952195,81.06686414360183,33.6325656208096,1,0.0
3287.9663796147343,OK,1,protocol5,13.966916900739307,64.0810435204894,44.144243380693254,97.20934951712707,81.06686414360183,0,1.0
3420.773112495245,OK,1,protocol5,132.80673288051094,81.32766643279244,60.99095308912568,13.966916900739307,97.20934951712707,0,0.0
3436.5209810708843,D,0,protocol5,15.747868575639131,54.173839452296455,68.10390512949155,132.80673288051094,13.966916900739307,1,0.0
3551.901626142939,OK,1,protocol5,115.3806450720549,87.97841550940166,63.15739122889626,15.747868575639131,132.80673288051094,0,1.0
3594.742204843465,OK,0,protocol5,42.84057870052584,57.98969744940663,51.514991868842955,115.3806450720549,15.747868575639131,0,0.0
3636.062523529001,OK,1,protocol5,41.32031868553577,66.51384748603884,42.326714110155024,42.84057870052584,115.3806450720549,0,0.0
3727.1067291901513,OK,1,protocol5,91.0442056611505,58.401701015737366,28.279455966702404,41.32031868553577,42.84057870052584,0,0.0
3738.935358776268,OK,0,protocol5,11.828629586116676,48.06438464426765,40.03609237259131,91.0442056611505,41.32031868553577,0,0.0
3819.569930055095,OK,1,protocol5,80.63457127882702,61.16913550869807,43.045955274748316,11.828629586116676,91.0442056611505,0,0.0
3938.036814818797,OK,0,protocol5,118.46688476370218,70.31002854288197,54.063633838835976,80.63457127882702,11.828629586116676,0,0.0
3942.953250602583,OK,1,protocol5,4.916435783785801,68.005963942105,57.81900559793452,118.46688476370218,80.63457127882702,0,0.0
4030.687668987864,OK,1,protocol5,87.73441838528106,70.37257964425635,58.73245439479915,4.916435783785801,118.46688476370218,0,0.0
4101.581424620776,D,0,protocol5,70.8937556329115,54.51486993399279,43.77105759630534,87.73441838528106,4.916435783785801,1,0.0
4124.704009739148,OK,1,protocol5,23.122585118372626,60.58358637885507,33.51711416669349,70.8937556329115,87.73441838528106,0,1.0
4224.032630986963,OK,0,protocol5,99.32862124781514,64.44832066636643,38.50970928962525,23.122585118372626,70.8937556329115,0,0.0
4254.094280813299,OK,1,protocol5,30.06164982633527,50.83761873084101,42.137520674349354,99.32862124781514,23.122585118372626,0,0.0
4401.909854806431,OK,1,protocol5,147.8155739931326,92.40194835576101,59.18176038430343,30.06164982633527,99.32862124781514,0,0.0
4438.586408053932,OK,0,protocol5,36.67655324750103,71.51792568898964,66.15842795422861,147.8155739931326,30.06164982633527,0,0.0
4520.96484845705,OK,1,protocol5,82.37844040311757,88.9568558812504,55.860783611820985,36.67655324750103,147.8155739931326,0,0.0
4609.221591057619,OK,0,protocol5,88.25674260056894,69.10391208372918,28.23630305123655,82.37844040311757,36.67655324750103,0,0.0
4641.615155618233,OK,1,protocol5,32.39356456061432,67.67624918810027,30.696734110864597,88.25674260056894,82.37844040311757,0,0.0
4737.635667735841,OK,1,protocol5,96.02051211760772,72.22360642626366,34.711571637466406,32.39356456061432,88.25674260056894,0,0.0
4766.339914552518,OK,0,protocol5,28.70424681667737,52.372774498299805,37.845032908122754,96.02051211760772,32.39356456061432,0,0.0
4850.606307854272,OK,1,protocol5,84.26639330175385,69.66371741201299,35.95550723980858,28.70424681667737,96.02051211760772,0,0.0
4935.332353106479,OK,0,protocol5,84.72604525220686,65.89889512354603,32.212330201067836,84.26639330175385,28.70424681667737,0,0.0
4991.394387849314,OK,1,protocol5,56.06203474283484,75.01815776559852,16.41809276437143,84.72604525220686,84.26639330175385,0,0.0
5084.724908013908,OK,0,protocol5,93.33052016459442,78.03953338654537,19.513254011189524,56.06203474283484,84.72604525220686,0,0.0
5098.894652906774,OK,1,protocol5,14.16974489286622,54.52076660009849,39.60288772325985,93.33052016459442,56.06203474283484,0,0.0
5226.021171997968,OK,1,protocol5,127.12651909119359,78.2089280495514,57.97676362469088,14.16974489286622,93.33052016459442,0,0.0
5249.923593404446,OK,0,protocol5,23.902421406478425,55.06622846351274,62.59548994966831,127.12651909119359,14.16974489286622,0,0.0
5317.917185947642,OK,1,protocol5,67.99359254319552,73.0075110136225,51.794383088583785,23.902421406478425,127.12651909119359,0,0.0
5346.831016255918,OK,0,protocol5,28.913830308276374,40.26994808598344,24.139778401793276,67.99359254319552,23.902421406478425,0,0.0
5443.336771395031,OK,1,protocol5,96.50575513911281,64.4710593301949,33.93336493426318,28.913830308276374,67.99359254319552,0,0.0
5511.218100992025,D,0,protocol5,67.88132959699396,64.43363834812772,33.92759948471148,96.50575513911281,28.913830308276374,1,0.0
5546.180950682445,OK,1,protocol5,34.962849690419716,66.4499781421755,30.79641014805305,67.88132959699396,96.50575513911281,0,1.0
5648.473970876986,OK,0,protocol5,102.29302019454099,68.3790664939849,33.66784477127222,34.962849690419716,67.88132959699396,0,0.0
5673.311921373567,OK,1,protocol5,24.83795049658147,54.03127346051406,42.10137223756332,102.29302019454099,34.962849690419716,0,0.0
5769.774068438903,OK,0,protocol5,96.46214706533556,74.53103925215267,43.1341172729202,24.83795049658147,102.29302019454099,0,0.0
5771.709293758734,OK,1,protocol5,1.935225319831261,41.07844096058276,49.31176210148712,96.46214706533556,24.83795049658147,0,0.0
5895.110088277312,OK,1,protocol5,123.40079451857764,73.93272230124815,63.78990798193998,1.935225319831261,96.46214706533556,0,0.0
5935.547264473532,D,0,protocol5,40.43717619622021,55.257732011543034,62.074211885453586,123.40079451857764,1.935225319831261,1,0.0
6048.444185629774,OK,1,protocol5,112.89692115624257,92.24496395701347,45.173199946467676,40.43717619622021,123.40079451857764,0,1.0
6122.338321304399,OK,0,protocol5,73.89413567462452,75.74274434236243,36.26522680782103,112.89692115624257,40.43717619622021,0,0.0
6186.104274339026,OK,1,protocol5,63.76595303462727,83.51900328849813,25.94111725774822,73.89413567462452,112.89692115624257,0,0.0
6263.132088940007,OK,0,protocol5,77.02781460098049,71.56263443674409,6.931534214584828,63.76595303462727,73.89413567462452,0,0.0
6331.643082027302,OK,1,protocol5,68.51099308729499,69.76825357430091,6.719729979725475,77.02781460098049,63.76595303462727,0,0.0
6407.724926154124,OK,0,protocol5,76.08184412682203,73.8735506050325,4.668134786269549,68.51099308729499,77.02781460098049,0,0.0
6436.101567412351,OK,1,protocol5,28.37664125822721,57.65649282411474,25.63809133215622,76.08184412682203,68.51099308729499,0,0.0
6555.049986666538,OK,1,protocol5,118.94841925418677,74.46896821307867,45.30742509646955,28.37664125822721,76.08184412682203,0,0.0
6557.813078032134,OK,0,protocol5,2.763091365596665,50.02938395933688,61.044152496411506,118.94841925418677,28.37664125822721,0,0.0
6663.768905180868,OK,1,protocol5,105.95582714873399,75.88911258950581,63.6613155490395,2.763091365596665,118.94841925418677,0,0.0
6740.089817251899,OK,0,protocol5,76.32091207103076,61.679943528453805,53.131475130101975,105.95582714873399,2.763091365596665,0,0.0
6809.165481900039,OK,1,protocol5,69.07566464813954,83.78413462263477,19.53999397795821,76.32091207103076,105.95582714873399,0,0.0
6911.2797647527805,OK,0,protocol5,102.11428285274178,82.50361985730403,17.365396047749776,69.07566464813954,76.32091207103076,0,0.0
6919.473695941536,OK,1,protocol5,8.193931188755414,59.79462622987891,47.643062136712416,102.11428285274178,69.07566464813954,0,0.0
7019.829182845633,OK,1,protocol5,100.35548690409723,70.22123364853148,53.7244174340183,8.193931188755414,102.11428285274178,0,0.0
7060.169670406428,OK,0,protocol5,40.34048756079483,49.629968551215825,46.77776107052965,100.35548690409723,8.193931188755414,0,0.0
7171.214259678989,OK,1,protocol5,111.0445892725611,83.91352124581772,38.111955811109745,40.34048756079483,100.35548690409723,0,0.0
7204.632581838362,OK,0,protocol5,33.41832215937302,61.601132997576315,42.95894109231989,111.0445892725611,40.34048756079483,0,0.0
7276.514593013655,OK,1,protocol5,71.88201117529297,72.11497420240903,38.81365790943969,33.41832215937302,111.0445892725611,0,0.0
7368.339866184884,OK,0,protocol5,91.82527317122913,65.70853550196505,29.688833473921136,71.88201117529297,33.41832215937302,0,0.0
7402.085752575454,OK,1,protocol5,33.74588639056947,65.81772357903053,29.51076888598473,91.82527317122913,71.88201117529297,0,0.0
7517.362221573729,OK,1,protocol5,115.27646899827505,80.28254285335788,41.97302636791045,33.74588639056947,91.82527317122913,0,0.0
7522.581789883234,OK,0,protocol5,5.219568309505121,51.41397456611654,57.11612164825814,115.27646899827505,33.74588639056947,0,0.0
7615.523672934294,OK,1,protocol5,92.94188305106036,71.14597345294685,58.17582490787128,5.219568309505121,115.27646899827505,0,0.0
7615.579026233417,OK,0,protocol5,0.05535329912254383,32.738934886562674,52.20118298411695,92.94188305106036,5.219568309505121,0,0.0
7730.64984971461,OK,1,protocol5,115.07082348119366,69.35601994379219,61.027529027372715,0.05535329912254383,92.94188305106036,0,0.0
7743.500186894475,OK,0,protocol5,12.850337179864255,42.658837986726816,63.036097877051894,115.07082348119366,0.05535329912254383,0,0.0
7839.942961010322,OK,1,protocol5,96.44277411584699,74.7879782589683,54.44221333324342,12.850337179864255,115.07082348119366,0,0.0
7874.213003309575,OK,0,protocol5,34.270042299252964,47.85438453165474,43.42032523645261,96.44277411584699,12.850337179864255,0,0.0
7977.868967433723,OK,1,protocol5,103.65596412414834,78.12292684641609,38.14857978816618,34.270042299252964,96.44277411584699,0,0.0
8039.696442699234,OK,0,protocol5,61.82747526551066,66.58449389630398,34.93670643553727,103.65596412414834,34.270042299252964,0,0.0
8110.522388077488,OK,1,protocol5,70.8259453782548,78.76979492263793,22.01667956884379,61.82747526551066,103.65596412414834,0,0.0
8200.683595175593,OK,0,protocol5,90.16120709810457,74.27154258062335,14.477713733565324,70.8259453782548,61.82747526551066,0,0.0
8219.76080700621,OK,1,protocol5,19.07721183061767,60.02145476899235,36.75304557164286,90.16120709810457,70.8259453782548,0,0.0
8336.59564522242,OK,1,protocol5,116.83483821620939,75.35775238164388,50.53211931824118,19.07721183061767,90.16120709810457,0,0.0
8366.865251145502,OK,0,protocol5,30.269605923082054,55.39388532330304,53.502901236021884,116.83483821620939,19.07721183061767,0,0.0
8452.772928615492,OK,1,protocol5,85.90767746998972,77.67070720309373,43.8665090914934,30.269605923082054,116.83483821620939,0,0.0
8526.900087335442,OK,0,protocol5,74.12715871994988,63.43481403767388,29.31967645572086,85.90767746998972,30.269605923082054,0,0.0
8559.845176044022,OK,1,protocol5,32.94508870858044,64.32664163284001,27.80821018078276,74.12715871994988,85.90767746998972,0,0.0
8653.073523903868,OK,1,protocol5,93.2283478598456,66.7668650961253,30.80825011496652,32.94508870858044,74.12715871994988,0,0.0
8665.980305827023,OK,0,protocol5,12.906781923154995,46.36007283052701,41.80741367119704,93.2283478598456,32.94508870858044,0,0.0
8763.188106001595,OK,1,protocol5,97.20780017457218,67.78097665252426,47.56408251589482,12.906781923154995,93.2283478598456,0,0.0
8772.829051925846,OK,0,protocol5,9.640945924251355,39.91850934065951,49.6408456251745,97.20780017457218,12.906781923154995,0,0.0
8889.108930369339,OK,1,protocol5,116.27987844349263,74.37620818077205,56.86762415416477,9.640945924251355,97.20780017457218,0,0.0
8956.62485055017,OK,0,protocol5,67.51592018083102,64.478914849525,53.38429575490915,116.27987844349263,9.640945924251355,0,0.0
8994.663998300763,OK,1,protocol5,38.03914775059275,73.94498212497213,39.514587343801615,67.51592018083102,116.27987844349263,0,0.0
9131.482632367555,OK,0,protocol5,136.81863406679258,80.79123399940545,50.7101784354907,38.03914775059275,67.51592018083102,0,0.0
9132.952532484507,OK,1,protocol5,1.469900116951976,58.775893978112435,70.01663679822532,136.81863406679258,38.03914775059275,0,0.0
9248.618552680588,OK,1,protocol5,115.66602019608035,84.65151812660831,72.80964530485747,1.469900116951976,136.81863406679258,0,0.0
9267.789487207578,OK,0,protocol5,19.170934526990095,45.435618280007475,61.46188794501995,115.66602019608035,1.469900116951976,0,0.0
9371.258795217653,OK,1,protocol5,103.46930801007511,79.43542091104852,52.54565811166359,19.170934526990095,115.66602019608035,0,0.0
9397.866592815535,OK,0,protocol5,26.60779759788238,49.749346711649196,46.671216124203205,103.46930801007511,19.170934526990095,0,0.0
9467.907142707514,OK,1,protocol5,70.04054989197903,66.7058851666455,38.539109192269784,26.60779759788238,103.46930801007511,0,0.0
9513.914278235296,OK,0,protocol5,46.00713552778143,47.55182767254761,21.757540033897847,70.04054989197903,26.60779759788238,0,0.0
9603.499722837483,OK,1,protocol5,89.58544460218764,68.5443766739827,21.82764660172526,46.00713552778143,70.04054989197903,0,0.0
9672.410401345978,OK,0,protocol5,68.91067850849504,68.16775287948803,21.798651548061354,89.58544460218764,46.00713552778143,0,0.0
9707.759528328676,OK,1,protocol5,35.34912698269727,64.61508336445998,27.372132552317797,68.91067850849504,89.58544460218764,0,0.0
9834.045273664158,OK,0,protocol5,126.28574533548272,76.848516942225,45.98504211817188,35.34912698269727,68.91067850849504,0,0.0
9835.03262071754,OK,1,protocol5,0.9873470533821092,54.20740645718737,64.74293924103586,126.28574533548272,35.34912698269727,0,0.0
9963.246695081894,OK,1,protocol5,128.21407436435402,85.16238891773962,72.90410048728846,0.9873470533821092,126.28574533548272,0,0.0
9974.931044741266,OK,0,protocol5,11.684349659371946,46.96192369236936,70.56940171069408,128.21407436435402,0.9873470533821092,0,0.0
10078.328143684585,OK,1,protocol5,103.39709894331827,81.09850765568142,61.381711975266185,11.684349659371946,128.21407436435402,0,0.0
10106.048379781989,OK,0,protocol5,27.720236097404268,47.60056156669816,48.98191095576807,103.39709894331827,11.684349659371946,0,0.0
10202.397192182623,OK,1,protocol5,96.34881240063442,75.82204914711899,41.806194514679596,27.720236097404268,103.39709894331827,0,0.0
10246.645000723767,OK,0,protocol5,44.24780854114397,56.10561901306088,35.81795811102301,96.34881240063442,27.720236097404268,0,0.0
10309.49618524089,OK,1,protocol5,62.85118451712333,67.81593515296724,26.402939466066012,44.24780854114397,96.34881240063442,0,0.0
10399.476520761487,OK,0,protocol5,89.98033552059678,65.69310952628803,22.998334924508857,62.85118451712333,44.24780854114397,0,0.0
10429.070688167049,OK,1,protocol5,29.594167405561166,60.80856248109376,30.24485995158339,89.98033552059678,62.85118451712333,0,0.0
10561.63412534426,OK,1,protocol5,132.5634371772121,84.04598003445669,51.74050696121629,29.594167405561166,89.98033552059678,0,0.0
10571.22789779034,OK,0,protocol5,9.593772446080038,57.25045900961777,65.98513059764463,132.5634371772121,29.594167405561166,0,0.0
10690.925737500207,OK,1,protocol5,119.69783970986646,87.2850164443862,67.58940704763731,9.593772446080038,132.5634371772121,0,0.0
10768.775297179422,OK,0,protocol5,77.84955967921451,69.047057278387,55.5773285017779,119.69783970986646,9.593772446080038,0,0.0
10855.30380711008,OK,1,protocol5,86.5285099306584,94.69196977324646,22.08622178717153,77.84955967921451,119.69783970986646,0,0.0
10930.664720136292,OK,0,protocol5,75.36091302621207,79.91299421202832,5.862774659532759,86.5285099306584,77.84955967921451,0,0.0
10980.068293368116,OK,1,protocol5,49.40357323182434,70.43099872956493,19.04713291947967,75.36091302621207,86.5285099306584,0,0.0
11126.544604910538,OK,0,protocol5,146.47631154242117,90.41359926681919,50.256508564294734,49.40357323182434,75.36091302621207,0,0.0
11133.295323989229,OK,1,protocol5,6.750719078690963,67.54353461764549,71.60728975910497,146.47631154242117,49.40357323182434,0,0.0
11265.877343983797,OK,1,protocol5,132.58201999456833,95.26968353856016,76.97381461373652,6.750719078690963,146.47631154242117,0,0.0
11288.291513712771,OK,0,protocol5,22.41416972897423,53.91563626741117,68.57576735334224,132.58201999456833,6.750719078690963,0,0.0
11398.02831989441,OK,1,protocol5,109.73680618163962,88.24433196839406,58.14364663392608,22.41416972897423,132.58201999456833,0,0.0
11398.143976977157,OK,0,protocol5,0.11565708274611097,44.08887766445332,57.935686804479175,109.73680618163962,22.41416972897423,0,0.0
11506.73370018697,OK,1,protocol5,108.58972320981229,72.81406215806601,62.96127798264216,0.11565708274611097,109.73680618163962,0,0.0
11539.369155771974,OK,0,protocol5,32.63545558500482,47.11361195918774,55.66748166148037,108.58972320981229,0.11565708274611097,0,0.0
11662.98445082518,OK,1,protocol5,123.61529505320686,88.28015794934133,48.771832323759924,32.63545558500482,108.58972320981229,0,0.0
11698.898071946936,OK,0,protocol5,35.91362112175557,64.05479058665576,51.60694586539809,123.61529505320686,32.63545558500482,0,0.0
11775.411471781455,OK,1,protocol5,76.51339983451908,78.6807720031605,43.89099029621803,35.91362112175557,123.61529505320686,0,0.0
11833.249747054282,D,0,protocol5,57.83827527282665,56.75509874303376,20.32155164910802,76.51339983451908,35.91362112175557,1,0.0
11892.4121930828,OK,1,protocol5,59.16244602851839,64.50470704528804,10.420886906936353,57.83827527282665,76.51339983451908,0,1.0
11989.848464333856,OK,0,protocol5,97.43627125105559,71.47899751746688,22.48940643520636,59.16244602851839,57.83827527282665,0,0.0
12000.761900110783,OK,1,protocol5,10.913435776927145,55.83738435216704,43.35714809560741,97.43627125105559,59.16244602851839,0,0.0
12115.491167473025,OK,1,protocol5,114.72926736224144,74.35965813007472,55.62220129399014,10.913435776927145,97.43627125105559,0,0.0
12164.008825892188,OK,0,protocol5,48.517658419163126,58.05345385277724,52.56072933142566,114.72926736224144,10.913435776927145,0,0.0
12245.726608619756,OK,1,protocol5,81.71778272756819,81.65490283632425,33.105849258376196,48.517658419163126,114.72926736224144,0,0.0
12302.475797201212,OK,0,protocol5,56.74918858145611,62.32820990939581,17.28890316811897,81.71778272756819,48.517658419163126,0,0.0
12367.371837386934,OK,1,protocol5,64.89604018572209,67.7876704982488,12.732981497142015,56.74918858145611,81.71778272756819,0,0.0
12464.721001692058,D,0,protocol5,97.34916430512385,72.99813102410069,21.47841740342173,64.89604018572209,56.74918858145611,1,0.0
12482.9738652618,D,1,protocol5,18.25286356974175,60.16602268686256,39.75972832729296,97.34916430512385,64.89604018572209,1,1.0
12564.178251567457,OK,1,protocol5,81.20438630565695,65.60213806017418,41.792688478258455,18.25286356974175,97.34916430512385,0,1.0
12611.18195151633,OK,0,protocol5,47.00369994887296,48.82031660809056,31.515053954539322,81.20438630565695,18.25286356974175,0,0.0
12709.465846672869,OK,1,protocol5,98.28389515653907,75.49732713702299,26.112114016291464,47.00369994887296,81.20438630565695,0,0.0
12769.57318849911,OK,0,protocol5,60.10734182624037,68.46497897721747,26.64211288908282,98.28389515653907,47.00369994887296,0,0.0
12823.749835214328,OK,1,protocol5,54.17664671521925,70.85596123266623,23.93766813255265,60.10734182624037,98.28389515653907,0,0.0
12908.262803657772,OK,0,protocol5,84.51296844344324,66.26565232830096,16.07845437781331,54.17664671521925,60.10734182624037,0,0.0
12936.558382642836,OK,1,protocol5,28.295578985063912,55.661731381242134,28.138102756364365,84.51296844344324,54.17664671521925,0,0.0
13035.117226635088,OK,1,protocol5,98.55884399225215,70.4557971402531,37.18110610448562,28.295578985063912,84.51296844344324,0,0.0
13103.329218582036,OK,0,protocol5,68.21199194694782,65.02213830808796,35.24007629171089,98.55884399225215,28.295578985063912,0,0.0
13105.853734403683,D,1,protocol5,2.524515821647583,56.43178392028252,49.08898066428431,68.21199194694782,98.55884399225215,1,0.0
13202.817879558172,OK,1,protocol5,96.9641451544885,55.90021764102797,48.4086328773188,2.524515821647583,68.21199194694782,0,1.0
13265.337679269573,D,0,protocol5,62.51979971140099,54.00282022917903,47.79241678087165,96.9641451544885,2.524515821647583,1,0.0
13324.899172204528,OK,1,protocol5,59.56149293495582,73.0151459336151,20.793119475127806,62.51979971140099,96.9641451544885,0,1.0
13450.762002622943,OK,0,protocol5,125.86283041841489,82.64804102159057,37.45432433918416,59.56149293495582,62.51979971140099,0,0.0
13465.296210852415,OK,1,protocol5,14.534208229471915,66.65284386094754,56.00206222175016,125.86283041841489,59.56149293495582,0,0.0
